Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT52,OUT027,5265.257761473884
FDL26,OUT046,2434.1533807038413
NCZ42,OUT046,3679.6100485811694
DRI47,OUT019,456.3121136100342
FDW40,OUT013,2321.7805344426715
FDN34,OUT046,2708.9136016964762
FDS01,OUT035,2962.4757439711625
NCG55,OUT045,1784.9866655088106
FDC11,OUT035,1574.3194950503678
FDX35,OUT018,3292.1401736526923
NCB06,OUT046,2502.253536706181
FDR09,OUT019,2146.3150151822556
FDC53,OUT017,1725.6813103186537
FDY45,OUT013,3987.9567589883322
FDA22,OUT010,758.006549213991
FDE02,OUT035,1704.8026828280565
FDW21,OUT045,1641.9899387994337
FDV34,OUT046,1308.7162192603162
FDS59,OUT049,1936.2886810258653
NCW17,OUT017,2145.000730549369
NCK54,OUT046,1804.8090414760322
FDG17,OUT019,1967.9367868690297
FDG35,OUT017,2878.8388846373514
FDD08,OUT010,-1131.8664541823132
NCO07,OUT017,3383.706336895433
FDJ10,OUT010,413.527998184239
FDW36,OUT017,1812.8049043844421
FDW21,OUT010,-99.80820832430538
FDY19,OUT017,2019.909286909944
DRE03,OUT013,885.0757640277277
NCC55,OUT049,787.5138567022228
FDH52,OUT010,-726.2239510738076
FDO09,OUT017,4202.850958145551
FDU43,OUT045,3683.0489044232454
FDX09,OUT010,885.8978037900387
FDH40,OUT019,-431.76421342781805
FDW58,OUT017,1819.1410439153428
FDC47,OUT017,3622.9474194867266
NCR41,OUT035,1671.5917830737524
DRG49,OUT035,3916.146433580886
FDC52,OUT027,3894.8581576947495
FDY13,OUT046,1277.4423713003619
FDY35,OUT013,913.084272087687
FDI35,OUT017,2960.03114924519
NCU18,OUT049,2341.663791428941
FDY33,OUT018,2272.1555810688533
FDC15,OUT027,3894.4601828930295
FDU01,OUT049,3078.243900979191
NCU42,OUT046,2652.7190674297804
NCV29,OUT018,2513.683790818565
NCY30,OUT017,2955.994595587586
FDQ46,OUT049,1916.2204783881214
FDG58,OUT027,3895.321237104003
FDK33,OUT017,3443.8013654707784
NCD07,OUT045,1758.8112214954676
NCX29,OUT027,3700.006709297028
NCT42,OUT013,2386.7600638360254
DRN59,OUT035,946.227365698408
FDI44,OUT035,1463.3770546159515
FDA45,OUT049,2862.6164614415943
FDP31,OUT045,1083.300824565983
FDY01,OUT046,1874.6462748502752
FDT09,OUT018,1920.5651279287144
DRH03,OUT027,2972.9640498772737
FDA36,OUT018,2686.663107105646
NCF31,OUT017,2516.7707417366105
FDG14,OUT049,2550.432352034812
FDG28,OUT027,5256.416191862529
FDU14,OUT049,3971.6051061902003
FDY47,OUT019,278.2530360606547
FDI56,OUT049,1607.8744721292912
DRD01,OUT013,1058.3155599419706
FDM22,OUT046,1014.8899461235446
FDH33,OUT013,806.0853647589254
DRZ24,OUT013,1909.508989072649
NCQ38,OUT046,1705.2887514692723
FDO16,OUT027,2850.1795785334466
FDU07,OUT027,3804.422621558128
NCB07,OUT013,3049.9042825542388
FDU48,OUT045,2067.1381884888424
NCM43,OUT045,2538.4178006926986
FDR31,OUT010,481.21174553965
DRK49,OUT018,484.66360170889806
NCI30,OUT010,1887.3819384471017
DRD60,OUT017,2933.515559294321
NCG19,OUT046,3587.5371644823804
FDH12,OUT035,1865.976556795233
FDM32,OUT035,1659.9123453580498
FDM27,OUT035,2628.352108006018
NCU53,OUT027,4018.4205984431087
NCQ18,OUT046,1581.9137180543423
FDS10,OUT013,2853.499180246642
FDB33,OUT027,3943.077331304207
FDI12,OUT013,1502.589758103092
NCW42,OUT013,3451.9526724502784
NCC06,OUT018,1790.498784764878
FDW02,OUT017,2175.119714277153
NCD43,OUT017,1796.3466315819066
FDM57,OUT018,1169.6145004684158
FDA58,OUT017,3748.9262541245994
FDK56,OUT046,2870.6545502290396
FDP52,OUT045,3562.8448770436444
FDW20,OUT018,1736.5749136479117
FDS52,OUT049,1779.1943931577548
NCT29,OUT018,1649.426407246759
NCL54,OUT013,2751.5362288366646
FDC05,OUT045,3073.714471398308
FDF34,OUT035,3280.5209943990076
FDP03,OUT027,3474.117283503499
FDD32,OUT010,-437.35045644555805
FDZ10,OUT045,1990.9333256040297
FDZ40,OUT035,1124.6917349765313
FDD51,OUT018,517.5241268086959
NCY30,OUT019,945.7003337406363
FDP58,OUT017,3468.8774368706445
FDV49,OUT017,4195.31973611658
FDY24,OUT019,-940.427842539726
NCO55,OUT017,1824.1858777997386
FDR13,OUT017,2052.0741418277535
FDS51,OUT017,1189.3920276482245
FDP26,OUT045,1618.5103336424688
NCB54,OUT027,3481.817487440126
FDF32,OUT017,3164.48114727716
FDN31,OUT018,2701.6747398068756
DRM48,OUT017,763.6584210519745
FDN20,OUT049,2771.8086310153135
DRL01,OUT046,3618.9694654805626
FDV56,OUT049,1911.2139792041753
DRH13,OUT027,3174.811375480824
FDA03,OUT017,2458.7504619302053
FDF47,OUT027,4892.982735811171
FDX32,OUT046,2353.781568328225
FDX57,OUT049,1733.057684151704
NCA30,OUT045,2869.6309816095427
FDO49,OUT013,976.1872238375851
FDL04,OUT019,-168.8312845111164
DRM48,OUT035,823.3129231519868
FDR16,OUT013,3372.465298909572
NCC19,OUT018,2714.4369667502638
NCE42,OUT045,3566.3304089534713
FDY24,OUT017,1095.2956945252072
FDH19,OUT049,2874.926870837638
FDJ46,OUT013,2760.513938327857
FDN45,OUT010,1583.5866805883934
FDY08,OUT035,2400.6756865900925
FDZ37,OUT035,1629.374086879728
NCT30,OUT045,780.1702254716395
DRY23,OUT018,528.4005619600364
NCZ30,OUT018,1686.1778035922916
FDC44,OUT018,1540.6878271370329
FDB45,OUT035,1868.6253235284366
FDY04,OUT013,2666.8165101518143
FDM27,OUT046,2526.094202547956
FDZ43,OUT017,3878.448192563827
FDT39,OUT019,602.596411229315
NCC06,OUT019,169.43154565058012
FDL15,OUT027,3876.231563744667
FDL57,OUT017,4121.675084606397
FDU08,OUT046,1629.8606264596492
FDK40,OUT017,4163.006808623928
FDQ12,OUT010,1698.6974236344217
FDS48,OUT017,2504.8672276362777
FDP09,OUT045,3256.880534315933
FDW21,OUT049,1779.37605194447
FDY25,OUT035,2982.567540782975
DRE13,OUT017,1527.7507405939577
FDV43,OUT019,-1076.9859746851378
FDD22,OUT045,1752.2991245286169
FDM46,OUT019,-369.075208278314
NCO30,OUT010,1010.0076210595525
FDM25,OUT046,2776.244316411753
NCN41,OUT049,2066.729738603164
FDU24,OUT045,1490.0662063936459
FDZ50,OUT046,2918.3132273440237
FDP45,OUT013,3977.9162338784326
NCM54,OUT045,1944.3255902451117
FDW10,OUT019,869.5431356195659
FDP20,OUT017,2158.649445769719
FDK32,OUT046,2434.5687982960862
FDN52,OUT049,1592.3661028474976
FDM58,OUT045,1784.7272656309055
FDZ46,OUT027,3226.428261143234
NCA18,OUT018,1611.4757341868458
FDD35,OUT046,1959.940595468633
NCK31,OUT035,1029.3637667173325
FDI40,OUT027,3105.7235704671716
FDT50,OUT019,-241.48569171457717
NCT06,OUT046,2570.9869779839096
FDT31,OUT035,3108.6404873004726
FDT45,OUT049,1047.5182270282137
FDT13,OUT045,2880.4656613477655
FDO50,OUT045,1427.9243599351107
NCU18,OUT010,352.27033456382185
NCR54,OUT049,3113.215885992834
NCO18,OUT018,2528.724269465409
FDU09,OUT045,982.1333502424612
FDT13,OUT018,2682.8006895495255
FDE09,OUT046,1835.7451060774433
NCK53,OUT019,-227.74808503245504
FDG45,OUT049,3416.3171728071316
DRH15,OUT035,933.3575518970531
FDO21,OUT019,1681.1362755925038
FDD14,OUT027,4296.767262688063
FDC09,OUT046,1734.6605779381357
FDH45,OUT027,2263.1785813226566
FDV32,OUT046,1122.3237050926766
FDG12,OUT035,2102.562700140954
FDS32,OUT013,2325.9875306281433
NCL55,OUT018,3573.7375214638555
DRE01,OUT035,3865.471397932288
DRE15,OUT049,1386.7172397682375
NCL42,OUT045,3732.962011161194
FDP31,OUT013,1157.0431225967827
FDN33,OUT018,1308.5790392165713
FDZ59,OUT046,2641.2004315057206
FDE45,OUT010,932.2593006930496
FDJ07,OUT013,1965.047743127224
FDQ45,OUT018,2672.1998296694214
FDM33,OUT027,4823.668773173593
FDO15,OUT010,-522.1273865957966
FDM46,OUT013,1555.5188067997358
FDR03,OUT045,3188.3396161374703
FDY49,OUT018,2420.355102863957
FDQ60,OUT045,1896.8318365604446
FDW10,OUT049,2868.243613855622
FDO51,OUT049,970.3626572519124
FDJ40,OUT018,1551.4860840236306
FDS20,OUT018,2599.495196186356
FDU45,OUT013,1921.7946175011496
FDV02,OUT035,2812.455462066048
FDN09,OUT046,3749.319588609987
NCM55,OUT027,4327.623718204495
FDN23,OUT018,2078.3435571281884
FDY31,OUT010,454.35550039623456
FDW03,OUT010,-68.16720522797198
FDD14,OUT046,2851.8973948157436
FDV23,OUT017,2111.101612345074
DRI03,OUT045,2686.3029105003693
FDN13,OUT035,1755.4241500709556
FDF45,OUT027,2526.580542064636
FDU46,OUT035,1661.3375592981652
FDB57,OUT049,3613.5587126394043
FDV12,OUT049,1778.533941153009
FDQ58,OUT013,2428.139763877492
NCA18,OUT017,1959.8760426117083
FDH52,OUT049,1218.958853190685
FDM24,OUT018,2155.556596542417
NCP43,OUT027,4256.260326482976
NCO18,OUT019,907.1298395449085
FDM32,OUT017,1610.674943911196
NCL07,OUT017,801.409650478381
FDK03,OUT013,3992.887440163346
FDP59,OUT017,1826.7564692779374
FDQ24,OUT049,3973.0922515036514
FDQ16,OUT018,1529.0566285249115
FDU44,OUT013,2626.8167264618705
FDH28,OUT010,-1128.9276494439673
FDV28,OUT019,-1201.5038806973328
FDM22,OUT045,947.0139571546016
FDR56,OUT046,3096.0826689794176
FDV39,OUT049,3184.554029370913
FDU37,OUT019,-505.95567097905916
FDQ11,OUT010,2185.8493639314684
FDX02,OUT045,3411.010226471358
NCS42,OUT018,1245.7234754643046
FDY57,OUT027,3013.553142524503
FDB21,OUT049,3822.9171772958057
FDE28,OUT017,3684.438634552193
FDQ55,OUT017,1994.211894811796
FDA48,OUT049,3547.1205833171857
FDZ19,OUT045,2682.8762104960815
NCC43,OUT045,3800.9158141629287
NCV18,OUT046,1339.1123255297905
NCA42,OUT018,2220.2003139957415
FDY45,OUT046,3946.858332281062
NCC30,OUT045,2733.68041219276
FDM57,OUT013,1507.5954279849886
FDL09,OUT010,770.8529258097523
FDB09,OUT027,3448.297020840871
FDT44,OUT035,2052.058176349043
NCT06,OUT027,3994.9646275293385
FDX26,OUT049,2973.868054264359
FDK32,OUT013,2505.8951767483477
DRA12,OUT046,2240.8641218144676
FDO46,OUT010,1116.4057012847638
FDE52,OUT013,1520.4886821052148
NCH42,OUT045,3500.8295496175206
FDV08,OUT035,914.4129233214496
FDB47,OUT018,3021.7589790757033
FDC28,OUT010,-104.28913609518793
FDD22,OUT046,1839.0629613552715
FDS07,OUT027,3271.511541336336
DRI13,OUT045,3299.108094229022
FDG32,OUT018,3171.3892600018758
FDU14,OUT017,3971.6084237503355
FDD28,OUT019,-863.3838340920297
NCP41,OUT017,1878.1861539129272
FDS08,OUT049,2871.7916304543355
FDX47,OUT045,2494.690577501853
FDC53,OUT019,-182.28907303498437
FDQ19,OUT035,3929.112694252304
FDL14,OUT045,2455.7215768681694
FDM33,OUT019,1545.0931235057265
FDA51,OUT045,1791.9726431307784
FDZ27,OUT018,620.6578687995338
FDT04,OUT046,742.3888762077422
DRC13,OUT049,2125.855242713833
FDR16,OUT027,4792.98194968546
FDQ03,OUT027,5116.446725500886
FDE38,OUT035,2803.659855477643
DRH23,OUT027,2381.4749306182443
FDT11,OUT019,1141.5133744782029
FDD09,OUT035,2973.6413675276144
FDR40,OUT045,1371.1974809637436
FDX07,OUT017,3004.2909547568374
FDR07,OUT035,1744.2000571990914
FDA51,OUT017,1969.232506618344
FDT59,OUT019,1724.4733994990843
FDF20,OUT017,3170.6438722720595
FDR13,OUT045,1862.7925838931515
FDY26,OUT049,3429.5889081012206
FDW04,OUT017,2216.711018057567
FDK52,OUT017,3611.0959201317046
FDN60,OUT049,2588.5098803573987
FDM09,OUT019,864.4904655917103
FDP46,OUT049,1547.561270579331
FDB50,OUT019,-573.3171349692935
NCQ29,OUT049,4060.858574145095
FDP16,OUT027,5233.284494962441
FDX33,OUT018,2310.270471814566
FDP07,OUT010,1231.555553080967
FDN22,OUT046,3882.23779059397
FDF39,OUT049,4191.552267108904
FDS21,OUT017,1221.6766143707089
NCM42,OUT013,1775.6799265694165
FDK50,OUT019,719.0826385679848
DRF13,OUT027,3745.0202360224944
FDH35,OUT018,2319.806497779927
FDP60,OUT018,1341.4702826912203
DRJ49,OUT027,3491.0773493695247
NCT42,OUT019,483.2706396763315
FDE38,OUT049,2761.857595013526
FDI04,OUT049,3254.120408353148
NCH54,OUT045,2418.2438743874277
FDT56,OUT049,1172.1957745360858
DRD15,OUT018,3326.5165282146454
FDV58,OUT013,3051.4533191312826
FDP21,OUT049,3098.5491955853936
FDH05,OUT013,3684.8242149893917
FDR10,OUT027,3999.788786638254
NCP06,OUT045,2293.3577376933513
FDF33,OUT049,1851.0314763837205
DRK37,OUT013,2974.845928959348
DRH49,OUT045,1331.3870288487656
FDT58,OUT013,2680.645088780579
FDD41,OUT018,1477.9847146373545
FDP40,OUT018,1589.278113802282
FDM51,OUT027,3140.8544138809534
FDO45,OUT010,-383.7366151996163
FDW33,OUT010,-152.28493205390095
FDY24,OUT045,928.5093659641469
FDB10,OUT010,1786.4266594625274
FDM40,OUT035,2374.6097332078994
NCI06,OUT017,2927.8282816096253
FDW12,OUT019,471.11654318280534
FDX48,OUT027,3938.2847120203946
NCW05,OUT027,3126.624333363224
FDX27,OUT017,1691.521350920545
DRM37,OUT045,3005.1707629692864
FDA38,OUT045,3701.622537788536
FDR36,OUT046,783.2805638023087
FDZ45,OUT046,3103.4952810788427
FDG05,OUT017,2631.5526275387815
FDK28,OUT013,4036.561414353144
FDV47,OUT045,1368.2639136885034
FDN21,OUT045,2468.9867524410247
FDP20,OUT027,3475.3883300611337
FDI35,OUT045,2797.458963849165
DRY23,OUT013,851.615988805303
FDA56,OUT017,2102.88188903133
FDB09,OUT013,2035.31910716163
NCO26,OUT027,3297.887536450678
FDQ49,OUT018,2262.50021486133
FDI52,OUT027,3388.319244297331
FDZ44,OUT027,3343.924877657251
FDZ09,OUT018,2323.508378589571
FDY03,OUT049,1984.9682146464197
NCG42,OUT017,2157.902333091861
DRI13,OUT027,4803.113813472421
FDQ32,OUT013,2109.0276979820082
FDW16,OUT035,1706.9833826311058
FDU27,OUT046,858.9123107533042
FDR28,OUT010,753.5000211705468
FDQ49,OUT010,671.5214056272565
FDS37,OUT046,1894.0399564286513
FDW26,OUT018,3201.2682057720244
FDX12,OUT018,3500.9032100411087
NCP06,OUT013,2411.4176700890066
FDW45,OUT010,444.92668794139433
NCN30,OUT049,1652.3313223392781
FDN24,OUT049,1042.7649542503655
NCL41,OUT027,2056.2088482360978
FDR02,OUT019,-54.588815008343545
FDD09,OUT010,967.5516006755414
FDS33,OUT010,-342.98416827571936
FDU22,OUT045,1861.0031412918268
FDI53,OUT013,2624.739065977416
DRH01,OUT049,2837.754138102884
FDX32,OUT013,2343.66346758023
NCP30,OUT018,461.66081685059356
FDB60,OUT045,3023.2133477624893
FDB14,OUT049,1671.0782007844987
NCP02,OUT035,1153.330819287861
FDJ10,OUT017,2377.910393750552
FDG34,OUT046,1842.362164168368
NCB18,OUT017,1548.514208177779
FDM16,OUT049,1414.0621631313581
FDW25,OUT018,1158.589981932028
FDB35,OUT010,-315.20084514848276
DRN11,OUT013,2270.4899754530243
FDF41,OUT019,1948.1816936517303
FDH16,OUT045,1415.895820813498
NCQ50,OUT018,3007.9889826314848
DRH23,OUT018,691.6183894790643
DRJ37,OUT013,2425.3363267354207
DRJ24,OUT027,4295.865542905327
FDY16,OUT035,3037.245283651381
FDQ27,OUT045,1704.5175994540832
FDZ33,OUT045,2287.7116285022166
FDF29,OUT045,2102.364491391688
FDA08,OUT049,2722.3881134351345
FDG31,OUT046,1129.195559378568
FDE34,OUT019,1067.1259513625823
NCR30,OUT027,2651.592411272745
FDV33,OUT035,4178.977408254929
DRZ24,OUT018,1653.6002596514957
NCL54,OUT035,2811.1487197815227
FDR12,OUT049,2884.2986031274154
NCC54,OUT046,3710.1285686258366
DRN59,OUT013,854.9127246906713
FDX50,OUT019,-67.3990530251088
FDV31,OUT027,4214.339910045157
NCA29,OUT027,4130.27983864682
FDW60,OUT049,2939.272517352613
FDX08,OUT017,2986.289515160824
DRD49,OUT013,3648.8134249314307
FDD33,OUT046,3555.0632633740015
FDW35,OUT013,846.2890860090494
FDJ36,OUT017,1814.8712628922917
FDV51,OUT035,2781.4193099295644
FDW36,OUT046,1742.8872380515886
FDH35,OUT046,2599.814560516075
NCS30,OUT027,3485.937650251482
FDN49,OUT017,856.543569162986
FDL08,OUT018,3532.162876685349
FDI09,OUT013,3761.3581126934937
FDP19,OUT018,1769.1938844383594
FDU21,OUT010,-1182.8393540703591
NCP41,OUT045,1687.4111711783794
FDY10,OUT013,1875.1583644795717
FDP12,OUT018,480.4985511181671
NCN26,OUT049,1949.7414618456887
FDK44,OUT013,2762.660840799837
FDC28,OUT049,1871.362572993301
FDJ41,OUT027,5507.232499619429
NCT29,OUT035,2112.1914136926152
NCH42,OUT019,1670.5632033867323
FDU60,OUT018,2406.388280729002
FDS02,OUT045,2966.1179037081083
FDC51,OUT046,2032.627238235842
FDU03,OUT013,2930.580260191071
FDX39,OUT045,3285.6958014682764
NCY05,OUT010,-1196.0984078194765
NCL06,OUT027,5411.2620442132575
FDD32,OUT035,1533.4674487387124
NCN41,OUT045,1901.208580124207
NCX53,OUT049,2337.793846993529
FDU57,OUT019,551.6225147978198
FDQ23,OUT046,1717.7290793949946
FDQ52,OUT045,3777.181891088257
FDC14,OUT045,743.7897021261721
FDY09,OUT035,2935.5834901282005
FDQ28,OUT045,2461.461106142391
FDV25,OUT046,3436.1332702327254
FDJ07,OUT035,2038.0176632988398
DRB25,OUT049,1819.8736746089457
FDK52,OUT019,1606.9405537291364
FDY52,OUT027,2531.9788137476094
FDB28,OUT046,3087.5684911353287
FDT36,OUT035,812.8413802357381
FDV25,OUT017,3557.8524961279923
NCN07,OUT027,3507.9581175467033
FDC57,OUT017,3175.56345830137
FDQ03,OUT018,3432.512796670616
FDU23,OUT017,2746.0546497591044
NCX41,OUT035,3431.9798981076856
NCD06,OUT035,963.7433714908034
FDW08,OUT045,1645.301001163459
NCU29,OUT017,2405.426345519658
NCE06,OUT013,2560.0169137075736
FDV52,OUT010,38.073622856163524
FDB02,OUT017,2929.730513692728
NCR18,OUT045,716.9343808938346
FDK16,OUT049,1650.5554009733396
NCQ29,OUT010,2065.1073055669904
FDZ01,OUT019,-94.82467280240195
FDW27,OUT035,2647.0083273181367
FDD17,OUT018,3433.7420449336555
FDW39,OUT013,2840.155411217728
DRH59,OUT045,1150.0590398114937
FDS52,OUT013,1733.1803458822594
FDU40,OUT027,4496.022505440753
NCF54,OUT013,2754.285445923099
FDH46,OUT045,1677.9282779116988
NCP14,OUT049,1764.8281768655297
FDH50,OUT049,3025.5301077079735
DRF15,OUT010,541.4418592659887
FDV27,OUT027,2941.527090861329
NCJ06,OUT049,2030.3108885006764
FDN02,OUT018,2940.855552969931
FDQ51,OUT049,981.5873214571478
FDQ07,OUT017,3600.9180996908376
FDS45,OUT049,1885.1570005831516
NCJ06,OUT045,1881.0831112714477
FDD36,OUT035,2057.5555415963554
FDY25,OUT045,2800.385002673022
FDU52,OUT046,2452.0489776407658
DRK47,OUT017,3608.6868467432796
NCL30,OUT017,2137.3423915824437
FDN22,OUT035,4039.8637648082918
