Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU07,OUT027,4045.4784381701584
NCB07,OUT013,3059.5174615921323
FDU48,OUT045,2026.131624746684
NCM43,OUT045,2572.28096077663
FDR31,OUT010,367.14654141902844
DRK49,OUT018,664.3412496533826
NCI30,OUT010,574.0883900196296
DRD60,OUT017,3017.948107801527
NCG19,OUT046,3829.8673893944397
FDH12,OUT035,1584.943031804832
FDM32,OUT035,1501.335432946771
FDM27,OUT035,2504.3739076095626
NCU53,OUT027,4264.390744796205
NCQ18,OUT046,1540.2401831362106
FDS10,OUT013,2946.291296144232
FDB33,OUT027,4195.775133301067
FDI12,OUT013,1511.3312592690363
NCW42,OUT013,3760.881028871248
NCC06,OUT018,2017.9561692965478
FDW02,OUT017,2017.9561692965478
NCD43,OUT017,1584.943031804832
FDM57,OUT018,1414.2966296342636
FDA58,OUT017,3848.7752001516264
FDK56,OUT046,3061.188807091601
FDP52,OUT045,3823.719157402133
FDW20,OUT018,2009.4428646497938
FDS52,OUT049,1553.1308972845673
NCT29,OUT018,1998.7353846107615
NCL54,OUT013,2860.571148161012
FDC05,OUT045,3065.258250685503
FDF34,OUT035,3064.268743586633
FDP03,OUT027,2995.6719137792443
FDD32,OUT010,190.30402546099396
FDZ10,OUT045,2017.9561692965478
FDZ40,OUT035,909.6310290486895
FDD51,OUT018,664.3412496533826
NCY30,OUT019,423.6079482005417
FDP58,OUT017,3693.084975973759
FDV49,OUT017,4091.2892912481057
FDY24,OUT019,130.48099331578635
NCO55,OUT017,1592.3319407676236
FDR13,OUT017,1945.8606531751668
FDS51,OUT017,1030.2870441661473
FDP26,OUT045,1584.943031804832
NCB54,OUT027,3004.021737713942
FDF32,OUT017,3062.5973980871645
FDN31,OUT018,3055.189020131154
DRM48,OUT017,659.8425830543532
FDN20,OUT049,2710.2728285824974
DRL01,OUT046,3805.853677366579
FDV56,OUT049,1592.3319407676236
DRH13,OUT027,2900.536810852234
FDA03,OUT017,2474.5878144601775
FDF47,OUT027,5848.628163035665
FDX32,OUT046,2474.5878144601775
FDX57,OUT049,1536.0622884374932
NCA30,OUT045,3059.5174615921323
FDO49,OUT013,786.4623604620165
FDL04,OUT019,248.2817393909546
DRM48,OUT035,663.0576124053406
FDR16,OUT013,3655.5211968566223
NCC19,OUT018,3056.8603656306227
NCE42,OUT045,3861.4048671022674
FDY24,OUT017,911.6469966601896
FDH19,OUT049,2830.7880806098415
FDJ46,OUT013,2829.5691214961444
FDN45,OUT010,572.9502314160173
FDY08,OUT035,2029.0211828522256
FDZ37,OUT035,1450.738080629354
NCT30,OUT045,739.7091076448161
DRY23,OUT018,664.3412496533826
NCZ30,OUT018,2009.4428646497938
FDC44,OUT018,1920.1189673611432
FDB45,OUT035,1584.943031804832
FDY04,OUT013,2570.146975038468
FDM27,OUT046,2550.5629752619157
FDZ43,OUT017,3893.4582471328654
FDT39,OUT019,371.108864510017
NCC06,OUT019,279.8787525363217
FDL15,OUT027,4104.772050381423
FDL57,OUT017,4046.7567171295696
FDU08,OUT046,1536.0622884374932
FDK40,OUT017,4101.915997137846
FDQ12,OUT010,573.6414762544913
FDS48,OUT017,2483.0177755623295
FDP09,OUT045,3668.6299592875225
FDW21,OUT049,1540.2401831362106
FDY25,OUT035,3017.948107801527
DRE13,OUT017,1437.6871946439026
FDV43,OUT019,130.48099331578635
FDD22,OUT045,1702.076860975396
FDM46,OUT019,231.37913991948164
NCO30,OUT010,474.5666055656835
FDM25,OUT046,2832.45942610931
NCN41,OUT049,2009.4428646497938
FDU24,OUT045,1517.8097645802018
FDZ50,OUT046,3059.5174615921323
FDP45,OUT013,3989.5292267979275
NCM54,OUT045,2017.9561692965478
FDW10,OUT019,414.88011052702905
FDP20,OUT017,2017.9561692965478
FDK32,OUT046,2483.0177755623295
FDN52,OUT049,1464.008782489508
FDM58,OUT045,1679.1133789722571
FDZ46,OUT027,2926.560840347961
NCA18,OUT018,1945.8606531751668
FDD35,OUT046,2009.4428646497938
NCK31,OUT035,739.7091076448161
FDI40,OUT027,2871.595679251953
FDT50,OUT019,237.3257761593131
NCT06,OUT046,2571.062001662933
FDT31,OUT035,3059.5174615921323
FDT45,OUT049,873.5116442465026
FDT13,OUT045,3059.5174615921323
FDO50,OUT045,1485.0208252476823
NCU18,OUT010,281.2516801761458
NCR54,OUT049,3059.5174615921323
NCO18,OUT018,2873.6840474446903
FDU09,OUT045,917.26594996499
FDT13,OUT018,3055.189020131154
FDE09,OUT046,1702.076860975396
NCK53,OUT019,244.74996133953795
FDG45,OUT049,3661.577990441092
DRH15,OUT035,678.8139456826306
FDO21,OUT019,572.7541147971108
FDD14,OUT027,5104.125111358721
FDC09,OUT046,1584.943031804832
FDH45,OUT027,958.6488860838065
FDV32,OUT046,1124.3557924145416
FDG12,OUT035,1968.2094871332185
FDS32,OUT013,2029.0211828522256
NCL55,OUT018,3787.136802212963
DRE01,OUT035,3878.3201030720984
DRE15,OUT049,1276.264928507212
NCL42,OUT045,3912.105909942256
FDP31,OUT013,1206.2197323346004
FDN33,OUT018,1522.5643728331693
FDZ59,OUT046,2572.28096077663
FDE45,OUT010,427.68394252622403
FDJ07,OUT013,1963.4813403558258
FDQ45,OUT018,3056.8603656306227
FDM33,OUT027,5848.628163035665
FDO15,OUT010,153.55059671589913
FDM46,OUT013,1537.4958912606846
FDR03,OUT045,3428.6301280015527
FDY49,OUT018,2647.0561889061773
FDQ60,OUT045,1965.803479136508
FDW10,OUT049,2830.7880806098415
FDO51,OUT049,682.0625216814379
FDJ40,OUT018,1599.8947073955567
FDS20,OUT018,3055.1145062895575
FDU45,OUT013,1768.9837256319527
FDV02,OUT035,2713.9707228022894
FDN09,OUT046,3900.309394852106
NCM55,OUT027,5104.125111358721
FDN23,OUT018,2468.6663323745483
FDY31,OUT010,370.1943591056414
FDW03,OUT010,241.38103301204922
FDD14,OUT046,3059.5174615921323
FDV23,OUT017,2017.9561692965478
DRI03,OUT045,2831.240466995613
FDN13,OUT035,1540.2401831362106
FDF45,OUT027,1278.848500412839
FDU46,OUT035,1455.0188239454767
FDB57,OUT049,3768.087881322794
FDV12,OUT049,1540.2401831362106
FDQ58,OUT013,2483.0177755623295
NCA18,OUT017,1943.225267869017
FDH52,OUT049,1008.9833524535638
FDM24,OUT018,2477.762570485698
NCP43,OUT027,4919.377539969532
NCO18,OUT019,426.5132199639386
FDM32,OUT017,1492.0756170916347
NCL07,OUT017,660.6741990178929
FDK03,OUT013,3992.850527224064
FDP59,OUT017,1577.8988757523612
FDQ24,OUT049,3992.5510783666628
FDQ16,OUT018,1599.8947073955567
FDU44,OUT013,2557.1491695387567
FDH28,OUT010,130.48099331578635
FDV28,OUT019,130.48099331578635
FDM22,OUT045,913.0261902584879
FDR56,OUT046,3059.5174615921323
FDV39,OUT049,3062.5973980871645
FDU37,OUT019,167.9545813796528
FDQ11,OUT010,574.7796348581036
FDX02,OUT045,3779.9292533240673
NCS42,OUT018,1517.0338924616706
FDY57,OUT027,2834.8696308379153
FDB21,OUT049,3873.0708317502167
FDE28,OUT017,3810.748922800989
FDQ55,OUT017,1920.1189673611432
FDA48,OUT049,3752.214968380418
FDZ19,OUT045,2832.45942610931
NCC43,OUT045,3980.525900740933
NCV18,OUT046,1408.9933366913776
NCA42,OUT018,2545.015574687241
FDY45,OUT046,4050.937294511601
NCC30,OUT045,2947.510255257929
FDM57,OUT013,1511.2379686434401
FDL09,OUT010,388.77568137869036
FDB09,OUT027,2995.6719137792443
FDT44,OUT035,1965.803479136508
NCT06,OUT027,4258.112584394968
FDX26,OUT049,3059.5174615921323
FDK32,OUT013,2495.0468907706468
DRA12,OUT046,2057.604104977606
FDO46,OUT010,483.49291569543
FDE52,OUT013,1516.8004011731327
NCH42,OUT045,3814.705474888312
FDV08,OUT035,667.5562790043701
FDB47,OUT018,3460.7312010727032
FDC28,OUT010,262.35255380186237
FDD22,OUT046,1922.7638413824961
FDS07,OUT027,2936.977848066869
DRI13,OUT045,3686.8229040854285
FDG32,OUT018,3543.394602531727
FDU14,OUT017,4010.565840896951
FDD28,OUT019,132.5486461572885
NCP41,OUT017,1599.8947073955567
FDS08,OUT049,2832.45942610931
FDX47,OUT045,2538.2863603561145
FDC53,OUT019,242.48774797606643
FDQ19,OUT035,3897.9433779824612
FDL14,OUT045,2500.2438979258864
FDM33,OUT019,570.9247113550247
FDA51,OUT045,1920.1189673611432
FDZ27,OUT018,736.4940782938285
FDT04,OUT046,674.7320474985441
DRC13,OUT049,2012.4288459474503
FDR16,OUT027,5848.628163035665
FDQ03,OUT027,5848.628163035665
FDE38,OUT035,2672.2967418195663
DRH23,OUT027,1239.0952974641207
FDT11,OUT019,485.99778791051875
FDD09,OUT035,2967.5018668867338
FDR40,OUT045,1393.100263284085
FDX07,OUT017,3059.5174615921323
FDR07,OUT035,1536.0622884374932
FDA51,OUT017,1931.9109561651549
FDT59,OUT019,571.6159561934986
FDF20,OUT017,3059.5174615921323
FDR13,OUT045,1938.3317671963978
FDY26,OUT049,3666.6021953442773
FDW04,OUT017,2020.757175288447
FDK52,OUT017,3796.1771787010157
FDN60,OUT049,2538.2863603561145
FDM09,OUT019,409.92769089273827
FDP46,OUT049,1461.9986385815978
FDB50,OUT019,167.2225780526789
NCQ29,OUT049,4062.6641467002446
FDP16,OUT027,5853.610942111851
FDX33,OUT018,2555.0754751200207
FDP07,OUT010,507.1313273646197
FDN22,OUT046,3989.8175731068513
FDF39,OUT049,4088.18986044738
FDS21,OUT017,1011.1512388630348
NCM42,OUT013,1592.3319407676236
FDK50,OUT019,382.32391046528727
DRF13,OUT027,4039.629948854931
FDH35,OUT018,2566.733560201955
FDP60,OUT018,1540.2401831362106
DRJ49,OUT027,3003.9456842182267
NCT42,OUT019,366.6029206464131
FDE38,OUT049,2669.665687660331
FDI04,OUT049,3065.258250685503
NCH54,OUT045,2546.2220223549375
FDT56,OUT049,946.1657124704591
DRD15,OUT018,3599.2208806925896
FDV58,OUT013,3059.5174615921323
FDP21,OUT049,3061.188807091601
FDH05,OUT013,3791.818360578801
FDR10,OUT027,4238.82887019064
NCP06,OUT045,2478.9815295993944
FDF33,OUT049,1589.7644159137903
DRK37,OUT013,3061.188807091601
DRH49,OUT045,1388.5322505546535
FDT58,OUT013,2667.4726670653913
FDD41,OUT018,1584.943031804832
FDP40,OUT018,1674.3438239229345
FDM51,OUT027,2871.5196257562375
FDO45,OUT010,196.66532223863044
FDW33,OUT010,241.79331934219266
FDY24,OUT045,909.6310290486895
FDB10,OUT010,572.3081447547438
FDM40,OUT035,2045.6992155542655
NCI06,OUT017,3017.948107801527
FDW12,OUT019,333.5480688839369
FDX48,OUT027,4112.352316258435
NCW05,OUT027,2894.0919722588883
FDX27,OUT017,1531.8795759220736
DRM37,OUT045,3065.258250685503
FDA38,OUT045,3891.3606440129
FDR36,OUT046,674.7320474985441
FDZ45,OUT046,3094.5942393075
FDG05,OUT017,2546.4897302089826
FDK28,OUT013,4077.812720635074
FDV47,OUT045,1429.522606572492
FDN21,OUT045,2555.9302104250596
FDP20,OUT027,3003.9456842182267
FDI35,OUT045,3045.21374760022
DRY23,OUT013,713.0630521502115
FDA56,OUT017,2009.4428646497938
FDB09,OUT013,2009.4428646497938
NCO26,OUT027,2944.3373761165594
FDQ49,OUT018,2513.865821896359
FDI52,OUT027,2995.6719137792443
FDZ44,OUT027,2944.2613226208446
FDZ09,OUT018,2567.9525193156514
FDY03,OUT049,1912.3846106452538
NCG42,OUT017,2020.757175288447
DRI13,OUT027,5853.610942111851
FDQ32,OUT013,2017.9561692965478
FDW16,OUT035,1485.0208252476823
FDU27,OUT046,746.3381458057162
FDR28,OUT010,388.0655380724946
FDQ49,OUT010,383.28650644808
FDS37,OUT046,1943.225267869017
FDW26,OUT018,3522.104538467136
FDX12,OUT018,3688.9098640551906
NCP06,OUT013,2480.8235694607783
FDW45,OUT010,370.1943591056414
NCN30,OUT049,1531.8795759220736
FDN24,OUT049,873.5116442465026
NCL41,OUT027,954.1502194847767
FDR02,OUT019,258.4585322063933
FDD09,OUT010,437.8061707710757
FDS33,OUT010,198.20316764061045
FDU22,OUT045,1998.7353846107615
FDI53,OUT013,2568.9280159247714
DRH01,OUT049,2830.7880806098415
FDX32,OUT013,2062.351199389628
NCP30,OUT018,664.3412496533826
FDB60,OUT045,3061.188807091601
FDB14,OUT049,1517.8097645802018
NCP02,OUT035,917.26594996499
FDJ10,OUT017,2029.0211828522256
FDG34,OUT046,1674.3438239229345
NCB18,OUT017,1459.9074056387371
FDM16,OUT049,1120.060821788494
FDW25,OUT018,1414.2966296342636
FDB35,OUT010,222.76458374560377
DRN11,OUT013,2083.98952065351
FDF41,OUT019,571.5667980162983
FDH16,OUT045,1467.7706901249878
NCQ50,OUT018,3460.1672259032935
DRH23,OUT018,941.3540699798336
DRJ37,OUT013,2486.232377800364
DRJ24,OUT027,5104.125111358721
FDY16,OUT035,3059.5174615921323
FDQ27,OUT045,1584.943031804832
FDZ33,OUT045,2477.762570485698
FDF29,OUT045,2023.3145855903897
FDA08,OUT049,2568.9280159247714
FDG31,OUT046,1124.6322281732846
FDE34,OUT019,456.85700530904074
NCR30,OUT027,1486.1233906636355
FDV33,OUT035,4074.844824984247
DRZ24,OUT018,2006.8696060173468
NCL54,OUT035,2829.5691214961444
FDR12,OUT049,2830.7880806098415
NCC54,OUT046,3866.2824223198636
DRN59,OUT013,783.9558832047409
FDX50,OUT019,259.8315888098927
FDV31,OUT027,4839.243554535915
NCA29,OUT027,4452.1530671585815
FDW60,OUT049,2869.0872794972174
FDX08,OUT017,3059.5174615921323
DRD49,OUT013,3829.3048383145083
FDD33,OUT046,3808.256722786238
FDW35,OUT013,713.0630521502115
FDJ36,OUT017,1584.943031804832
FDV51,OUT035,2624.7185379167745
FDW36,OUT046,1589.7644159137903
FDH35,OUT046,2571.062001662933
NCS30,OUT027,3004.021737713942
FDN49,OUT017,661.4856284767312
FDL08,OUT018,3695.3326454707812
FDI09,OUT013,3876.2423380477458
FDP19,OUT018,2020.757175288447
FDU21,OUT010,130.48099331578635
NCP41,OUT045,1592.3319407676236
FDY10,OUT013,1795.2441151551177
FDP12,OUT018,659.8425830543532
NCN26,OUT049,1943.225267869017
FDK44,OUT013,2829.5691214961444
FDC28,OUT049,1599.8947073955567
FDJ41,OUT027,5853.610942111851
NCT29,OUT035,2009.4428646497938
NCH42,OUT019,573.3962014583843
FDU60,OUT018,2655.376682978608
FDS02,OUT045,3061.188807091601
FDC51,OUT046,2009.4428646497938
FDU03,OUT013,3059.5174615921323
FDX39,OUT045,3666.0183069114723
NCY05,OUT010,130.48099331578635
NCL06,OUT027,5848.628163035665
FDD32,OUT035,1286.108041080486
NCN41,OUT045,2009.4428646497938
NCX53,OUT049,2045.6992155542655
FDU57,OUT019,369.8507771340361
FDQ23,OUT046,1584.943031804832
FDQ52,OUT045,3983.7709741717968
FDC14,OUT045,667.5562790043701
FDY09,OUT035,2867.4159339977487
FDQ28,OUT045,2505.5928667232592
FDV25,OUT046,3769.21984959144
FDJ07,OUT035,1943.225267869017
DRB25,OUT049,1587.2234200378655
FDK52,OUT019,570.9247113550247
FDY52,OUT027,1379.2508064269643
FDB28,OUT046,3064.268743586633
FDT36,OUT035,663.0576124053406
FDV25,OUT017,3775.2064076000884
NCN07,OUT027,3003.9456842182267
FDC57,OUT017,3059.5174615921323
FDQ03,OUT018,3634.8828020512738
FDU23,OUT017,2659.7051244395866
NCX41,OUT035,3663.9220425089575
NCD06,OUT035,739.7091076448161
FDW08,OUT045,1592.3319407676236
NCU29,OUT017,2475.8067735738746
NCE06,OUT013,2557.1491695387567
FDV52,OUT010,272.66703984057597
FDB02,OUT017,2863.4614527741783
NCR18,OUT045,667.5562790043701
FDK16,OUT049,1531.8795759220736
NCQ29,OUT010,573.4463033583561
FDZ01,OUT019,245.60723969733965
FDW27,OUT035,2534.633301759613
FDD17,OUT018,3644.66431470565
FDW39,OUT013,2862.2424936604816
DRH59,OUT045,1110.2961708356618
FDS52,OUT013,1568.271368107305
FDU40,OUT027,5727.5061537654165
NCF54,OUT013,2830.7880806098415
FDH46,OUT045,1584.943031804832
NCP14,OUT049,1584.943031804832
FDH50,OUT049,3059.5174615921323
DRF15,OUT010,374.45675174968164
FDV27,OUT027,2555.7518445465353
NCJ06,OUT049,2006.8696060173468
FDN02,OUT018,3283.157610430944
FDQ51,OUT049,743.8316685484407
FDQ07,OUT017,3757.5314706101653
FDS45,OUT049,1584.943031804832
NCJ06,OUT045,2009.4428646497938
FDD36,OUT035,1945.8606531751668
FDY25,OUT045,3059.5174615921323
FDU52,OUT046,2499.0249388121897
DRK47,OUT017,3797.731466859053
NCL30,OUT017,2017.9561692965478
FDN22,OUT035,3994.1495489636795
NCF30,OUT027,3004.021737713942
FDK03,OUT035,4037.3978005662607
FDT45,OUT017,926.8195474875397
NCC54,OUT027,5848.628163035665
