Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC52,OUT027,4064.172009909543
FDY13,OUT046,1185.3551113486524
FDY35,OUT013,713.0887526868964
FDI35,OUT017,3109.5674119792848
NCU18,OUT049,2080.7041877205247
FDY33,OUT018,2496.05175368494
FDC15,OUT027,4186.139880134047
FDU01,OUT049,3072.773581794872
NCU42,OUT046,2804.90001931236
NCV29,OUT018,2830.5959785760947
NCY30,OUT017,3042.870590131165
FDQ46,OUT049,1745.8497338200593
FDG58,OUT027,4089.6656544623875
FDK33,OUT017,3673.2513223349583
NCD07,OUT045,1898.73038509196
NCX29,OUT027,4007.2856257985377
NCT42,OUT013,2422.8749996089855
DRN59,OUT035,755.3532436356168
FDI44,OUT035,1275.8077321303954
FDA45,OUT049,2830.606745952603
FDP31,OUT045,1068.9320094617142
FDY01,OUT046,1928.469745360231
FDT09,OUT018,2022.223814446722
DRH03,OUT027,2835.5545648356756
FDA36,OUT018,3024.2986902655516
NCF31,OUT017,2469.6191226256337
FDG14,OUT049,2464.9764146633206
FDG28,OUT027,5852.891809938392
FDU14,OUT049,4096.801683809241
FDY47,OUT019,285.6952630668339
FDI56,OUT049,1380.9158663930261
DRD01,OUT013,999.8974916765916
FDM22,OUT046,949.5818358107201
FDH33,OUT013,710.3768800169541
DRZ24,OUT013,1930.5823051052482
NCQ38,OUT046,1649.7278423837333
FDO16,OUT027,2385.158607517805
FDU07,OUT027,4042.9142896871526
NCB07,OUT013,3007.407286414332
FDU48,OUT045,2028.7344967306362
NCM43,OUT045,2665.085525074452
FDR31,OUT010,361.16165317293155
DRK49,OUT018,612.7251671504586
NCI30,OUT010,571.207458726346
DRD60,OUT017,3050.3797236230685
NCG19,OUT046,3774.612117530557
FDH12,OUT035,1651.9156989629703
FDM32,OUT035,1439.3021892926474
FDM27,OUT035,2549.0280379275705
NCU53,OUT027,4265.952209122435
NCQ18,OUT046,1573.9070901488117
FDS10,OUT013,2904.519898414715
FDB33,OUT027,4186.139880134047
FDI12,OUT013,1414.2747747953547
NCW42,OUT013,3665.8146039687335
NCC06,OUT018,2005.8781093806456
FDW02,OUT017,2019.020527755322
NCD43,OUT017,1650.8094333931097
FDM57,OUT018,1362.4193644170832
FDA58,OUT017,3875.3553909968473
FDK56,OUT046,3140.278969127283
FDP52,OUT045,3869.038166284752
FDW20,OUT018,2000.048186857964
FDS52,OUT049,1612.608140229614
NCT29,OUT018,1933.1782602022226
NCL54,OUT013,2851.0311773141775
FDC05,OUT045,3086.570510864883
FDF34,OUT035,3085.886658267601
FDP03,OUT027,2993.5548093549314
FDD32,OUT010,193.01158878594578
FDZ10,OUT045,2024.9561707407765
FDZ40,OUT035,863.5419609617314
FDD51,OUT018,625.5225936061325
NCY30,OUT019,427.97571763734203
FDP58,OUT017,3708.795994669261
FDV49,OUT017,4197.442811247879
FDY24,OUT019,131.3247133617504
NCO55,OUT017,1656.4052760680718
FDR13,OUT017,1920.6126401432984
FDS51,OUT017,1010.6212369591939
FDP26,OUT045,1649.7266582884706
NCB54,OUT027,3004.826024464924
FDF32,OUT017,3071.852979073451
FDN31,OUT018,3029.2048527874413
DRM48,OUT017,591.6864343699546
FDN20,OUT049,2776.5620207332004
DRL01,OUT046,3761.2272442316253
FDV56,OUT049,1649.2087900771169
DRH13,OUT027,2881.656406579697
FDA03,OUT017,2494.3451525355954
FDF47,OUT027,5850.951776877882
FDX32,OUT046,2507.6320927562792
FDX57,OUT049,1534.562575634931
NCA30,OUT045,3022.015435073569
FDO49,OUT013,819.2314089241773
FDL04,OUT019,248.5782582833898
DRM48,OUT035,596.1297246831966
FDR16,OUT013,3577.0801592741113
NCC19,OUT018,3036.4534474249176
NCE42,OUT045,3967.0002648071877
FDY24,OUT017,863.879688478775
FDH19,OUT049,2846.868640272314
FDJ46,OUT013,2827.7904683775782
FDN45,OUT010,569.3269873920412
FDY08,OUT035,2024.8015046743242
FDZ37,OUT035,1363.5677825715848
NCT30,OUT045,765.3055043277498
DRY23,OUT018,617.5944720043465
NCZ30,OUT018,1989.105381982352
FDC44,OUT018,1837.7644927867047
FDB45,OUT035,1649.1671458377446
FDY04,OUT013,2573.5579951103723
FDM27,OUT046,2575.1303239352715
FDZ43,OUT017,3949.121866551401
FDT39,OUT019,365.5285584991234
NCC06,OUT019,281.76986359438183
FDL15,OUT027,4089.6656544623875
FDL57,OUT017,4094.0317667061213
FDU08,OUT046,1561.4520299512953
FDK40,OUT017,4210.11204518466
FDQ12,OUT010,568.5362196145496
FDS48,OUT017,2503.5500268616556
FDP09,OUT045,3662.1846506249776
FDW21,OUT049,1562.1969292422305
FDY25,OUT035,3058.9681901251006
DRE13,OUT017,1362.324225310049
FDV43,OUT019,131.3247133617504
FDD22,OUT045,1744.258221537162
FDM46,OUT019,232.03696113331137
NCO30,OUT010,479.0593081210663
FDM25,OUT046,2855.8376108037155
NCN41,OUT049,2030.0699380352316
FDU24,OUT045,1455.5636650910976
FDZ50,OUT046,3143.4631157595736
FDP45,OUT013,4026.6396808759564
NCM54,OUT045,2020.2385102361807
FDW10,OUT019,422.31274932310953
FDP20,OUT017,2022.3419218851548
FDK32,OUT046,2511.305707552375
FDN52,OUT049,1363.8696492659635
FDM58,OUT045,1729.7824860795022
FDZ46,OUT027,2915.5832740559545
NCA18,OUT018,1846.5966464268984
FDD35,OUT046,2075.5386771265894
NCK31,OUT035,764.5547156244486
FDI40,OUT027,2859.9838748278607
FDT50,OUT019,237.56391675276177
NCT06,OUT046,2625.945008871595
FDT31,OUT035,3030.195891657187
FDT45,OUT049,875.4426400789152
FDT13,OUT045,3099.4307023865867
FDO50,OUT045,1388.754281568747
NCU18,OUT010,280.28258664992285
NCR54,OUT049,3103.6744737613394
NCO18,OUT018,2828.911415002928
FDU09,OUT045,865.3308505356111
FDT13,OUT018,3017.3817918745317
FDE09,OUT046,1765.8728933775562
NCK53,OUT019,248.75748971582456
FDG45,OUT049,3592.532552561928
DRH15,OUT035,676.262528344327
FDO21,OUT019,570.5496940328148
FDD14,OUT027,5146.176802724599
FDC09,OUT046,1650.9210632011468
FDH45,OUT027,1020.0436359812853
FDV32,OUT046,1113.8333561122754
FDG12,OUT035,1981.5704592739553
FDS32,OUT013,2062.575837812861
NCL55,OUT018,3774.6559553510083
DRE01,OUT035,3868.4300958537106
DRE15,OUT049,1270.2364755292513
NCL42,OUT045,3955.263269179366
FDP31,OUT013,1196.4940718770906
FDN33,OUT018,1439.8747647763448
FDZ59,OUT046,2562.8170217941934
FDE45,OUT010,426.7083587818154
FDJ07,OUT013,1973.5750046835458
FDQ45,OUT018,3025.3365368840646
FDM33,OUT027,5850.951776877882
FDO15,OUT010,150.89448954698634
FDM46,OUT013,1465.4686979478033
FDR03,OUT045,3472.476839676984
FDY49,OUT018,2649.1440058284165
FDQ60,OUT045,1933.0455946875904
FDW10,OUT049,2837.0210956807296
FDO51,OUT049,688.6164958463332
FDJ40,OUT018,1632.9675900375253
FDS20,OUT018,3038.134513615899
FDU45,OUT013,1816.0626844991855
FDV02,OUT035,2787.962599607213
FDN09,OUT046,3992.6600241545148
NCM55,OUT027,5146.176802724599
FDN23,OUT018,2371.3878376771886
FDY31,OUT010,363.7662363197712
FDW03,OUT010,240.37774102502007
FDD14,OUT046,3064.1858966688583
FDV23,OUT017,2008.4120815488889
DRI03,OUT045,2857.072608861469
FDN13,OUT035,1574.9078060445631
FDF45,OUT027,1325.8087444240675
FDU46,OUT035,1366.9610020775613
FDB57,OUT049,3700.6865942145296
FDV12,OUT049,1569.815156066334
FDQ58,OUT013,2428.5442209440866
NCA18,OUT017,1896.7620699679514
FDH52,OUT049,978.737596283566
FDM24,OUT018,2377.6708231926723
NCP43,OUT027,4786.476003210724
NCO18,OUT019,428.63433245243743
FDM32,OUT017,1395.9537681981187
NCL07,OUT017,598.5052790381345
FDK03,OUT013,4034.574119925953
FDP59,OUT017,1647.8223885257105
FDQ24,OUT049,4046.5044682454118
FDQ16,OUT018,1631.32530248216
FDU44,OUT013,2542.3027762216416
FDH28,OUT010,131.3247133617504
FDV28,OUT019,131.3247133617504
FDM22,OUT045,884.0802751383842
FDR56,OUT046,3111.1516915490624
FDV39,OUT049,3101.9814302188543
FDU37,OUT019,170.59500973054165
FDQ11,OUT010,571.0762778748648
FDX02,OUT045,3797.1664303455937
NCS42,OUT018,1435.6883686160418
FDY57,OUT027,2835.2538229499887
FDB21,OUT049,3843.2225945446494
FDE28,OUT017,3859.4703114303675
FDQ55,OUT017,1931.6049206375965
FDA48,OUT049,3661.2462590691493
FDZ19,OUT045,2841.687969843032
NCC43,OUT045,3953.3806659586035
NCV18,OUT046,1362.2396212826106
NCA42,OUT018,2473.178012372204
FDY45,OUT046,4152.417130491129
NCC30,OUT045,2949.397210524039
FDM57,OUT013,1418.6541124622415
FDL09,OUT010,387.17853028499235
FDB09,OUT027,2993.5548093549314
FDT44,OUT035,1941.3912463813372
NCT06,OUT027,4265.952209122435
FDX26,OUT049,3135.6357376125384
FDK32,OUT013,2482.425793805851
DRA12,OUT046,2117.24594211879
FDO46,OUT010,491.8714221742026
FDE52,OUT013,1411.8584839567602
NCH42,OUT045,3843.219824746857
FDV08,OUT035,622.629800364408
FDB47,OUT018,3389.435274984212
FDC28,OUT010,258.95892820659856
FDD22,OUT046,1915.5764596200604
FDS07,OUT027,2926.7034986822005
DRI13,OUT045,3703.9975011313154
FDG32,OUT018,3453.9773271998874
FDU14,OUT017,4117.106749213709
FDD28,OUT019,132.1403807946316
NCP41,OUT017,1660.7947487257586
FDS08,OUT049,2855.685376304792
FDX47,OUT045,2537.942333713713
FDC53,OUT019,246.61701022516826
FDQ19,OUT035,4028.4362422842055
FDL14,OUT045,2491.3581338399895
FDM33,OUT019,568.8004035499912
FDA51,OUT045,1886.081549320046
FDZ27,OUT018,771.7143960277618
FDT04,OUT046,648.4927376643992
DRC13,OUT049,2043.9311883753862
FDR16,OUT027,5850.951776877882
FDQ03,OUT027,5850.951776877882
FDE38,OUT035,2707.020013037004
DRH23,OUT027,1280.1879200648757
FDT11,OUT019,494.29242180821683
FDD09,OUT035,3003.1280314791466
FDR40,OUT045,1344.758186006399
FDX07,OUT017,3043.435614946616
FDR07,OUT035,1545.1777979179294
FDA51,OUT017,1889.2652094359958
FDT59,OUT019,568.0096357724997
FDF20,OUT017,3084.730618214342
FDR13,OUT045,1914.2648493198171
FDY26,OUT049,3619.2756818178814
FDW04,OUT017,2020.7149922997298
FDK52,OUT017,3842.4081405067304
FDN60,OUT049,2551.400361108766
FDM09,OUT019,412.7173969554114
FDP46,OUT049,1358.3264484038953
FDB50,OUT019,170.09434991244433
NCQ29,OUT049,3995.914687769386
FDP16,OUT027,5852.891809938392
FDX33,OUT018,2484.1710512200566
FDP07,OUT010,509.07289003887195
FDN22,OUT046,3974.1662775734994
FDF39,OUT049,4120.702802252952
FDS21,OUT017,973.936228255209
NCM42,OUT013,1655.607322924102
FDK50,OUT019,382.10708767520657
DRF13,OUT027,4035.8315137560917
FDH35,OUT018,2503.1116944212217
FDP60,OUT018,1551.457552936189
DRJ49,OUT027,3007.1450654103814
NCT42,OUT019,362.966800883447
FDE38,OUT049,2678.44770379038
FDI04,OUT049,3126.256683822631
NCH54,OUT045,2582.1324993461376
FDT56,OUT049,931.1509633317426
DRD15,OUT018,3521.9601509151603
FDV58,OUT013,3023.3951233394373
FDP21,OUT049,3143.0880054111067
FDH05,OUT013,3717.411510066591
FDR10,OUT027,4262.190264616071
NCP06,OUT045,2513.1190645755105
FDF33,OUT049,1648.477087027232
DRK37,OUT013,3105.8818181171523
DRH49,OUT045,1333.9697174597316
FDT58,OUT013,2649.783136211905
FDD41,OUT018,1626.510009994856
FDP40,OUT018,1689.103910432898
FDM51,OUT027,2860.2846167135476
FDO45,OUT010,196.74236112815387
FDW33,OUT010,240.1985095925853
FDY24,OUT045,864.5660696498294
FDB10,OUT010,568.8004035499912
FDM40,OUT035,2062.0387774641904
NCI06,OUT017,3049.3702928714024
FDW12,OUT019,336.05792558451924
FDX48,OUT027,4092.8316495363065
NCW05,OUT027,2879.468819057672
FDX27,OUT017,1523.499227453371
DRM37,OUT045,3093.3103453532003
FDA38,OUT045,3934.4706763719687
FDR36,OUT046,652.4775633812661
FDZ45,OUT046,3154.575617828001
FDG05,OUT017,2528.670097511674
FDK28,OUT013,4193.998914290698
FDV47,OUT045,1353.7667603854698
FDN21,OUT045,2585.745923572229
FDP20,OUT027,2998.1492395440814
FDI35,OUT045,3097.060647393287
DRY23,OUT013,712.8770771983562
FDA56,OUT017,2041.2741147673016
FDB09,OUT013,2011.0006139306054
NCO26,OUT027,2945.3596893615136
FDQ49,OUT018,2457.699335841696
FDI52,OUT027,2989.088781618176
FDZ44,OUT027,2945.6604312472004
FDZ09,OUT018,2524.15873435209
FDY03,OUT049,1911.8283499450204
NCG42,OUT017,2042.3669360190443
DRI13,OUT027,5852.891809938392
FDQ32,OUT013,2025.4782187344786
FDW16,OUT035,1390.6232648473372
FDU27,OUT046,779.0616023735107
FDR28,OUT010,384.71261487081597
FDQ49,OUT010,379.45672342249156
FDS37,OUT046,1943.6861666180237
FDW26,OUT018,3418.313451388894
FDX12,OUT018,3683.9211443093045
NCP06,OUT013,2465.733441150341
FDW45,OUT010,363.63523522865887
NCN30,OUT049,1498.5898624392742
FDN24,OUT049,876.0910035713101
NCL41,OUT027,1005.0147650476454
FDR02,OUT019,258.7100776117113
FDD09,OUT010,443.81378778362216
FDS33,OUT010,197.46307090525625
FDU22,OUT045,1986.569255041763
FDI53,OUT013,2516.4886881092475
DRH01,OUT049,2846.3696529247054
FDX32,OUT013,2098.99615363576
NCP30,OUT018,610.5959921994337
FDB60,OUT045,3067.7420843238688
FDB14,OUT049,1447.1188232892036
NCP02,OUT035,864.7974567141928
FDJ10,OUT017,2026.0978874858777
FDG34,OUT046,1737.0598686368019
NCB18,OUT017,1364.7521878734829
FDM16,OUT049,1123.2774041347946
FDW25,OUT018,1355.391056590613
FDB35,OUT010,219.41192457302782
DRN11,OUT013,2117.170359318611
FDF41,OUT019,569.3269873920412
FDH16,OUT045,1372.851157466745
NCQ50,OUT018,3407.3876093483336
DRH23,OUT018,919.1309850112681
DRJ37,OUT013,2433.961388384643
DRJ24,OUT027,5146.176802724599
FDY16,OUT035,3063.9435032957276
FDQ27,OUT045,1651.6280587555052
FDZ33,OUT045,2483.4215577753907
FDF29,OUT045,2073.511458394353
FDA08,OUT049,2577.1653624610694
FDG31,OUT046,1124.361303880176
FDE34,OUT019,464.94138146665625
NCR30,OUT027,1440.6969818329212
FDV33,OUT035,4153.617991883911
DRZ24,OUT018,1936.279793533399
NCL54,OUT035,2857.23991457918
FDR12,OUT049,2882.455411626125
NCC54,OUT046,3790.1958908665747
DRN59,OUT013,812.1080216811919
FDX50,OUT019,259.45633739473567
FDV31,OUT027,4732.663070193017
NCA29,OUT027,4406.283016401044
FDW60,OUT049,2914.93453988975
FDX08,OUT017,3106.40787797036
DRD49,OUT013,3763.907824851832
FDD33,OUT046,3796.2019466869247
FDW35,OUT013,710.2016758378485
FDJ36,OUT017,1651.1275208971367
FDV51,OUT035,2692.0278282003787
FDW36,OUT046,1655.844579522083
FDH35,OUT046,2586.0997045486533
NCS30,OUT027,3009.948855890972
FDN49,OUT017,602.8322212593724
FDL08,OUT018,3686.124750397072
FDI09,OUT013,3859.6532766518303
FDP19,OUT018,1971.110266502582
FDU21,OUT010,131.3247133617504
NCP41,OUT045,1655.3533964497535
FDY10,OUT013,1826.0407838120666
FDP12,OUT018,591.9506614156202
NCN26,OUT049,1945.0185128281844
FDK44,OUT013,2825.794307350353
FDC28,OUT049,1654.1284525562278
FDJ41,OUT027,5852.891809938392
NCT29,OUT035,2003.6042756353445
NCH42,OUT019,571.0762778748648
FDU60,OUT018,2588.0563113256467
FDS02,OUT045,3097.893768790421
FDC51,OUT046,2074.310450685285
FDU03,OUT013,3041.728514751154
FDX39,OUT045,3690.682000599013
NCY05,OUT010,131.3247133617504
NCL06,OUT027,5850.951776877882
FDD32,OUT035,1280.4450865444894
NCN41,OUT045,2007.1417756665667
NCX53,OUT049,2127.6415340461767
FDU57,OUT019,364.8458090810386
FDQ23,OUT046,1650.8609045135267
FDQ52,OUT045,3989.125822011167
FDC14,OUT045,627.0355158514237
FDY09,OUT035,2918.289464761655
FDQ28,OUT045,2543.891794248021
FDV25,OUT046,3762.0635858581127
FDJ07,OUT035,1940.8883348742759
DRB25,OUT049,1648.624058269389
FDK52,OUT019,568.8004035499912
FDY52,OUT027,1401.1423002429206
FDB28,OUT046,3117.809227241424
FDT36,OUT035,597.8496959674673
FDV25,OUT017,3846.3307366579807
NCN07,OUT027,3010.2495977766584
FDC57,OUT017,3034.450736999821
FDQ03,OUT018,3598.0682384308566
FDU23,OUT017,2715.3956769576516
NCX41,OUT035,3672.0617766991872
NCD06,OUT035,761.2601808065149
FDW08,OUT045,1654.5038756010372
NCU29,OUT017,2453.3194140430214
NCE06,OUT013,2500.0713898456465
FDV52,OUT010,271.1620297938568
FDB02,OUT017,2906.8823075043283
NCR18,OUT045,634.0136587906588
FDK16,OUT049,1500.3898646025937
NCQ29,OUT010,571.4885482892596
FDZ01,OUT019,246.93734430889336
FDW27,OUT035,2536.428386899129
FDD17,OUT018,3607.3756511541596
FDW39,OUT013,2856.5941428144947
DRH59,OUT045,1106.4394245875426
FDS52,OUT013,1641.7523550249523
FDU40,OUT027,5781.8603046928565
NCF54,OUT013,2820.18154871234
FDH46,OUT045,1650.764351440843
NCP14,OUT049,1645.7617302030735
FDH50,OUT049,3159.535175411636
DRF15,OUT010,368.38535783400243
FDV27,OUT027,2573.5900353369198
NCJ06,OUT049,2032.7588624961356
FDN02,OUT018,3226.886410633672
FDQ51,OUT049,777.6859037393227
FDQ07,OUT017,3747.841304200794
FDS45,OUT049,1646.4036092605375
NCJ06,OUT045,2018.2921246656808
FDD36,OUT035,1947.94079154214
FDY25,OUT045,3107.553624507956
FDU52,OUT046,2467.1236730026426
DRK47,OUT017,3837.758617885781
NCL30,OUT017,2023.1095257950199
FDN22,OUT035,3994.509563779863
NCF30,OUT027,2997.8484976583945
FDK03,OUT035,4086.390033625381
FDT45,OUT017,885.8284847324327
NCC54,OUT027,5850.951776877882
